name,address,district,phone,profile_pic,description,user_id,google_map_address
京華賓館(佐敦),九龍油麻地南京街19-21號2字樓,佐敦,2385 6115,https://iopenroom.com//web/upload/1634957928_c97ec21fcbbd35b713873f884f67280e.jpg,位於佐敦區的時尚賓館，提供高品質的住宿體驗。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.6521688834127!2d114.029246!3d22.442114!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403fa0a721992ab%3A0xf798d0397adaea2d!2z5paw5piO6IuR6LOT6aSo!5e0!3m2!1szh-TW!2shk!4v1686016514938!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
雅仕賓館,九龍觀塘康寧道41號金僑華廈5字樓6&7室,觀塘,23444842,https://iopenroom.com//web/upload/1633328772_8d798375ad4d0499afae9d6e3fdfeb44.jpeg,為您打造高雅的住宿環境，讓您享受一段美好的時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d1845.7339192323557!2d114.1749356!3d22.2981397!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ee3e54bd65%3A0x567b469594927b9d!2sTai%20Fung%20Lau%20Peking%20Restaurant!5e0!3m2!1sen!2shk!4v1686017561931!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
海景小築,新界元朗合益路92號-100號凱旋樓1字樓B室,元朗,28850711,https://iopenroom.com//web/upload/1632969858_1a6f8e62a0e7d0e6d6c41e2f8890f325.jpg,元朗區爆房之選,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.6107733989697!2d114.11545699999999!3d22.368320999999998!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8ec0dc0e9a1%3A0xadda61404090b6ae!2sNew%20Kam%20Pik%20Apartment!5e0!3m2!1sen!2shk!4v1686017370080!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
新時代時鐘酒店,香港銅鑼灣利園山道70號鳳鳴大廈1樓,銅鑼灣,2577 5513,https://iopenroom.com//web/upload/1633503049_8c1b2e7a306cc330ed2e0b64409f5354.jpg,"坐落於銅鑼灣的中心地帶，距離市中心僅0.1 km， 利園商場2期和時代廣場也近在咫尺。 
新時代賓館的設施和優質服務會讓客人的入住變得更加愉快。  
酒店客房經過精心設計，以舒適、方便為高標準，每間客房配備浴缸, 浴袍, 冰箱, 浴室, 液晶電視和免費瓶裝水。 除此之外，酒店各種娛樂設施一定會讓您在留宿期間享受更多樂趣。",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.993029075546!2d114.1840516!3d22.278253900000003!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404005148560e67%3A0xf327b7d0e6608c3a!2sNew%20Style%20Guest%20House!5e0!3m2!1sen!2shk!4v1686017226812!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
碧麗宮賓館,九龍觀塘康寧道41號金僑華廈2字樓1室,觀塘,23414266,https://iopenroom.com//web/upload/1633330719_d86a5758269c052bef865af36087c206.jpg,擁有華麗裝潢的賓館，讓您感受到豪華的住宿體驗。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.5872144848404!2d114.0432441!3d22.444557299999996!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f0abdc3a049d%3A0xbf72a90e20026cbb!2sSun%20Kong%20Hotel!5e0!3m2!1sen!2shk!4v1686016497672!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
香港比華利酒店,灣仔駱克道181號京城大廈4字樓,灣仔,2507 2026,https://iopenroom.com//web/upload/1633576666_2bc67e6fbe419240ed99b06005083a5b.jpg,香港知名的時租酒店，為您提供舒適的住宿環境。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.5418118105417!2d114.0244829!3d22.446265!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f09f78a08b17%3A0x9f9f50ee15b1d059!2sNew%20Hon%20Kung%20Hotel!5e0!3m2!1sen!2shk!4v1686016526345!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
小熊酒店,油麻地彌敦道578-580號恒隆大廈7字樓,旺角,62535600,https://iopenroom.com//web/upload/1634364580_701342689be450d07f3d3d10dd0ae1c4.jpg,"小熊酒店係一間新式嘅主題旺角時鐘酒店，每個房間都有唔同主題設計，有小熊主題，溫馨可愛。有日式主題，解你思鄉情結。有文青主題，俾你影相擺pose。最重要係令你每次嚟都可以有唔同嘅體驗。係小熊酒店staycation，都一樣可以好chill!
 
我哋除左有時租外，更加有提供晚上特價過夜，俾你同伴侶，可以成晚盡情咁享受二人世界，係激情過後，相擁而睡。除左特價過夜房間，我哋亦都有提供激戰爆房時段，令你時間上唔使就住就住，可以一次又一次盡情咁同伴侶激烈戰鬥。",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.70572122887032!2d114.1721709!3d22.3048113!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404011ac6327fdd%3A0xdb8ea412705b167e!2zSG9seSBIb2xpZXMg6IGW5ZywIOaDhei2o-mFkuW6lw!5e0!3m2!1szh-TW!2shk!4v1686017552265!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
新金碧賓館,荃灣楊屋道77號,荃灣,2407 6833,https://iopenroom.com//web/upload/1632808006_d2b8806904353d338818abf9f14ea60c.jpg,提供現代化設施與舒適的住宿環境，讓您度過愉快的時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.8242390951373!2d114.17083199999999!3d22.322485999999994!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c8ff183c29%3A0xa117326ae8dc1386!2sKa%20Wui%20Villa!5e0!3m2!1sen!2shk!4v1686017648836!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
巴黎賓館,荃灣眾安街81號,荃灣,2493 0145,https://iopenroom.com//web/upload/1632811842_f9e8342cb9a465af333fbb6545ad819a.jpg,型格賓館讓您感受浪漫之夜。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.549845449099!2d114.1776074!3d22.3328582!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404073258811a4b%3A0x321e40c47e94c7e6!2sCorinne%20Hotel!5e0!3m2!1sen!2shk!4v1686015898574!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
金巴利酒店,尖沙咀金巴利道18號香檳大廈1字樓,尖沙咀,2723 9280,https://iopenroom.com//web/upload/1632722177_b74d5f68dcb94944fc2b8976034d6c1f.jpg,位於繁華市區的時租酒店，提供便捷的交通與舒適的住宿。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d3687.559638805994!2d114.0225388!3d22.4455945!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f09f8a9a6bfb%3A0x877b0b405d38a8fe!2sHon%20Kung%20Guest%20House!5e0!3m2!1sen!2shk!4v1686017616227!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
荃旅店,荃灣四陂坊17號1-3樓,荃灣,24396911,https://iopenroom.com//web/upload/1681541652_a87ff679a2f3e71d9181a67b7542122c.jpg,荃酒店房間設備齊備，床頭櫃及獨立電源，書桌椅子。全部房間具獨立洗手間和冷熱水浴室、電熱瓶、房內WiFi寬頻上網、電視和獨立空調。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d7381.181763529116!2d114.1767331!3d22.3313073!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340407325d8cef0b%3A0x721a2b5c94203d0d!2sViva%20Villa!5e0!3m2!1sen!2shk!4v1686017274385!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
龍湖賓館,元朗同樂街25-29號鴻福樓1字樓1室,元朗,24731887,https://iopenroom.com//web/upload/1632899751_abbcad2596d57e82ebeb76c6c1f94b13.jpg,龍湖賓館 ( Lung Wu Guest House ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d3691.022114080277!2d114.2236916!3d22.3150034!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404014efadc36b9%3A0xdfe4bc7010dc51e8!2sPalace%20De%20Belle!5e0!3m2!1sen!2shk!4v1686017218541!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
大埔酒店,新界大埔運頭角里6號美楓大廈1字樓,大埔,2658 6121,https://iopenroom.com//web/upload/1632892106_fe8f47f6753d7991b36644a9937db81f.jpg,位於大埔的舒適酒店，提供便利的交通和優質的住宿環境。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.67546209809075!2d114.1695595!3d22.3231229!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c9b3754f47%3A0x6265f6a2f10b0ede!2sGreenland%20Hotel!5e0!3m2!1sen!2shk!4v1686016648624!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
維記 - 灣仔,灣仔駱克道209號,灣仔,2511 1889,https://iopenroom.com//web/upload/1631867698_c8c13588e63571ca37ddfafda99b9a9f.png,"本地時鐘酒店品牌，較近MTR，灣仔睇完戲食飯飲野催情爆房一條龍。

「維記」除了是牛奶品牌的名字，也是香港一家連鎖時鐘酒店的別名。維記酒店全名是「維多利亞酒店」（Hotel Victoria），於 1986 年開業，在一眾 70 後至 90 後之中最為人所知 —— 過去時鐘酒店的房型、服務和收費，是要客人親自 walk in 才知曉的，周末海鮮價、無房要排隊乃等閒事。",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d1845.9361126718318!2d114.1922849!3d22.2828295!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340401aaa17641d3%3A0x61c5d0c8d11bc0a1!2z57at5aSa5Yip5Lqe6YWS5bqXICjlpKnlkI4p!5e0!3m2!1szh-TW!2shk!4v1686016183055!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
金星賓館,深水埗鴨寮街252號1字樓A室,深水埗,2361 2603,https://iopenroom.com//web/upload/1633679889_3f01cf77c37eb8f051f54c9903d21f52.jpg,時尚舒適的賓館，為您提供星級的住宿體驗。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d3691.3899852327845!2d114.1748288!3d22.3010861!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400eecc18e455%3A0xa047c2968df15c25!2z57at5aSa5Yip5Lqe6YWS5bqXICjlsJbmspnlkoAp!5e0!3m2!1szh-TW!2shk!4v1685970293389!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
麟源賓館 / 金泰(時鐘)酒店,旺角水渠道48號皇太子大廈1字樓,旺角,2380 8343,https://iopenroom.com//web/upload/1633684256_967391e191819e4fff7c2bd69762d723.jpg,麟源賓館 / 金泰(時鐘)酒店 ( KAM TAI INN ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d1845.4862006765693!2d114.1685097!3d22.3168835!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c70c95d6b1%3A0xf834165bb57a2e28!2z57at5aSa5Yip5Lqe6YWS5bqXICjml7rop5Ip!5e0!3m2!1szh-TW!2shk!4v1686016205612!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
佳人別墅,九龍旺角洗衣街125號建煌華廈1字樓,旺角,2393 1559,https://iopenroom.com//web/upload/1634980835_57dccc947c8d8510bb45e1f8aa2be022.jpeg,獨立的私密別墅，提供給戀人們專屬的美好空間。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.7919114705774!2d114.190968!3d22.285871!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ffd3befda7%3A0xdc2d9fc62be95458!2z57at5aSa5Yip5Lqe6YWS5bqXICjmrYzpoJPpgZMp!5e0!3m2!1szh-TW!2shk!4v1686016215748!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
根德小築,九龍塘根德道20號,九龍塘,23383517,https://iopenroom.com//web/upload/1633495008_4af52202f77beb11ba59ce2056aa7878.jpg,簡約風格的住宿，為您帶來舒適與寧靜。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.98666420735!2d114.1749009!3d22.278495!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404005b969d72ad%3A0x2d6540430cb76fa3!2z57at5aSa5Yip5Lqe6YWS5bqXICjngaPku5Qp!5e0!3m2!1szh-TW!2shk!4v1686017325847!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
高雅賓館,新蒲崗衍慶街34-58號衍慶大廈B座2字樓5室,新蒲崗,23202506,https://iopenroom.com//web/upload/1633664035_13351014d79f2da5c6853029bc6247e8.jpg,提供精緻優雅的住宿環境，讓您享受尊貴的待遇。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.529971066775!2d114.1152912!3d22.371369899999998!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8edcf48cb19%3A0x64ada886652ee085!2sJade%20Garden%20Hotel!5e0!3m2!1sen!2shk!4v1686016460968!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
梅瑰園小築,九龍旺角洗衣街215號5字樓,旺角,2392 2000,https://iopenroom.com//web/upload/1633683141_64ff5304ebf5c00cf738f490a3092ef6.jpg,玫瑰園小築 ( Rose Garden Villa ),1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3692.0129046782085!2d114.184054!3d22.277500999999997!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400513f8ade99%3A0xf4d96e8ce0c0ec8b!2sEmerald%20House!5e0!3m2!1sen!2shk!4v1686017441275!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
翡翠別墅,銅鑼灣禮頓道44號禮智大廈1字樓,銅鑼灣,2577 2368,https://iopenroom.com//web/upload/1633505677_457669ffddfcf0bbfb5256865f4cadef.jpg,環境優美的別墅住宿，為您提供高品質的休閒時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.991006897216!2d114.18404269999999!3d22.2783305!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404005149ae8bb5%3A0x7211a2746fdf60a1!2sHoneymoon%20Guest%20House!5e0!3m2!1sen!2shk!4v1686017119980!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
甜心時鐘酒店,香港銅鑼灣利園山道70號鳳鳴大廈6,銅鑼灣,2890 5515,https://iopenroom.com//web/upload/1633509762_0d7915092360ed7533e931c6ed5f4f79.webp,香港甜心酒店（銅鑼灣鳳鳴大廈）（Sweet Heart Hostel）坐落於銅鑼灣的中心地帶，這裏距離市中心僅0.1 km，離機場也不過60分鐘的車程。 利園商場2期和時代廣場也近在咫尺。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.6326773389!2d114.1653971!3d22.329727600000002!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400b50363ec99%3A0x899f43b4e7fc40a2!2z6LGq5pmv6LOT6aSo!5e0!3m2!1sen!2shk!4v1686016117234!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
中港酒店,尖沙咀白加士街1-11號康寧大廈1&2字樓,尖沙咀,2730 1113,https://iopenroom.com//web/upload/1634372539_7a7dc1cda8a5f2b4be2dcb815907d56e.jpg,香港中港酒店位置於港島區，交通四通八達，極為理想及方便（鄰近北角港鐵站B4出口及電車站）。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.555164157962!2d114.0254899!3d22.4457628!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f0a02c274a17%3A0xb15627b259d34df9!2sGolden%20View%20Hotel!5e0!3m2!1sen!2shk!4v1686016534426!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
百合酒店,油麻地彌敦道578-580號恒隆大廈5樓,旺角,2782 2663,https://iopenroom.com//web/upload/1634885378_60444c7d224f174c3a749496b5f6a6d6.jfif,為您提供清新優雅的住宿環境，讓您在此度過愉快的時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.573910237541!2d114.114486!3d22.369712!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8ec26c0aa55%3A0xe0e475d6a3de42c2!2z6YqA6YO96YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686016265559!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
積寓Jedinn,尖沙咀漆咸道南33-35號友聯大廈3樓E室,尖沙咀,94077374,https://iopenroom.com//web/upload/1668054553_769424d822afef2b70b17af4f8408b50.jpg,"積寓jedinn 位於香港，有空調客房，距離美麗華廣場二期 400 公尺。這間住宿靠近九龍公園、海港城和尖沙咀天星碼頭。這間住宿距離維多利亞港 1 公里。

積寓jedinn 的所有客房均備有平面電視。

這間住宿附近的人氣景點包括 iSQUARE 國際廣場、美麗華廣場和星光大道。",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.957109348566!2d114.18264769999999!3d22.279614499999997!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x34040107dfd222b7%3A0x7f35b54d04335afb!2zVGhlIE5pZ2h0IOaaruiIjQ!5e0!3m2!1sen!2shk!4v1686017081777!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
皇都小築,荃灣沙咀道241號,荃灣,24394242,https://iopenroom.com//web/upload/1632820297_dd6cac15b72166227ee2a809ae3c527c.jpg,提供皇家風格的奢華住宿，讓您感受身臨其境的享受。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.60817193695!2d114.027524!3d22.443769!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f0a064b8a193%3A0x56fc44caa3467698!2z5qiC5a6u5Yil5aKF!5e0!3m2!1szh-TW!2shk!4v1686016507180!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
陶庭酒店,九龍塘羅福道10號,九龍塘,2338 9191,https://iopenroom.com//web/upload/1631855489_c0446cb7882d6352130eeeea1aee732f.jpg,"陶庭酒店座落地點到九龍塘站只要走一段路，有行李寄存、公共區域提供免費無線網路和24小時接待櫃檯。 提供3.5星級的住宿，和裝有空調的客房。

陶庭酒店附設的客房，裡面備有吹風機、有線/衛星頻道和沏茶與煮咖啡的設施。 旅客可以在舒服的沙發上放鬆一下。",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.67839888526254!2d114.171114!3d22.3213463!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c8661b8027%3A0xc65c411525651ff9!2sFai%20Wong%20Siu%20Chuk!5e0!3m2!1sen!2shk!4v1686016712012!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
雲浦酒店,九龍深水埗荔枝角道149號3-4字樓,深水埗,3628 0888,https://iopenroom.com//web/upload/1633334878_8a51b15a441b9368fc8731940bc6c622.webp,"這間2星級住宿每年都會接待大量旅客。 這間酒店氣氛閒適安逸，而且離市區Allied Plaza SHOPPING, Regal fashion Mall, 鴨寮街等景點僅數步之遙。

雲浦酒店同時提供多種設施，讓您在香港期間的旅程更多姿多采。 酒店內能享受到所有房間免費 Wi-Fi, 24 小時保安, 郵寄服務, 24 小時前台, 特快入住/退房等一系列頂級設施。",1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d230.71660069543904!2d114.175243!3d22.298224!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400ee3fa155a3%3A0x983537af66617e32!2sJEDINN!5e0!3m2!1szh-TW!2shk!4v1686017404678!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
京都小築,葵涌石蔭路79號金祿樓1字樓,葵涌,24890103,https://iopenroom.com//web/upload/1632886963_7788ddb1aa819c8881f57f89c9e77c4d.png,風格簡約，讓您感受獨特魅力與寧靜。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.6884833197855!2d114.06149459999999!3d22.440747899999995!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f759cde985fb%3A0x655587fc9da844b6!2z6Yym55Sw6LOT6aSo!5e0!3m2!1szh-TW!2shk!4v1686016487395!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
名都酒店,荃灣區沙咀道242-244號1樓,荃灣,26122773,https://iopenroom.com//web/upload/1632818092_4af52202f77beb11ba59ce2056aa7878.jpg,香港名都酒店（家庭旅館）（Hongkong Mingdu Hotel）座落於旺角最繁華地帶彌敦道，為您提供便利的交通與優質的住宿。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3687.564810002501!2d114.027865!3d22.445400000000003!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f0a05676206b%3A0x2ad4e139613b2585!2sLung%20Wu%20Guest%20House!5e0!3m2!1sen!2shk!4v1686017344418!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
炮台山7號酒店,北角英皇道294號五洲大廈後座3樓,北角,63615461,https://iopenroom.com//web/upload/1657172002_f9e048bf67d5d5cdaa66020ed78421c7.jpg,自助入住，私隱度高，提供現代化設施與舒適的住宿環境，讓您在此度過愉快的時光。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3690.764877021225!2d114.17040109999999!3d22.324730300000002!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340400c99c8a9ab5%3A0x117022001a704cc9!2sLung%20Yuen%20Hotel!5e0!3m2!1sen!2shk!4v1686016851983!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
ROOMIE@尖沙咀,尖沙咀彌敦道83-97號華源大廈A座5樓A4室 (電梯按5字),尖沙咀,61177193,https://iopenroom.com//web/upload/1634368307_ede96c2bcca61c4d3b673342eb7998f3.jpg,位於尖沙咀的時尚精品酒店，為您提供便捷的交通和舒適的住宿體驗。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3691.033864117036!2d114.223501!3d22.314559000000003!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3404014efd253187%3A0x67f6f7bb87f95d8e!2sLung%20Tao%20Kwok%20Villa!5e0!3m2!1sen!2shk!4v1686016448669!5m2!1sen!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
新金莎酒店,尖沙咀漆咸道南33-35號友聯大廈1字樓,尖沙咀,2368 1189,https://iopenroom.com//web/upload/1634283534_75d86477de0c8825defba90fe1322ac6.jpg,提供豪華設施和優雅氛圍的時租酒店，讓您度過難忘的一夜。,1,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3689.5452132389614!2d114.11502999999999!3d22.370794800000002!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3403f8edcd9efacf%3A0x3c4c83262c7aa356!2z55Kw55CD5pmC6ZCY6YWS5bqX!5e0!3m2!1szh-TW!2shk!4v1686016278101!5m2!1szh-TW!2shk"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
